GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14
1500000US360470065005,360470065005,"Block Group 5, Census Tract 65, Kings County, New York",678,245,606,253,72,71,72,71,72,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470065006,360470065006,"Block Group 6, Census Tract 65, Kings County, New York",1406,387,1263,393,143,103,143,103,143,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470065007,360470065007,"Block Group 7, Census Tract 65, Kings County, New York",350,197,134,84,216,184,101,90,101,90,0,12,115,165,70,94,45,73,0,12,0,12,0,12,0,12,0,12
1500000US360470066001,360470066001,"Block Group 1, Census Tract 66, Kings County, New York",981,259,890,275,91,76,74,72,74,72,0,12,17,27,0,12,17,27,0,12,0,12,0,12,0,12,0,12
1500000US360470066002,360470066002,"Block Group 2, Census Tract 66, Kings County, New York",1166,342,1113,353,53,51,53,51,45,49,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470066003,360470066003,"Block Group 3, Census Tract 66, Kings County, New York",1494,333,1400,322,82,81,82,81,82,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19
1500000US360470067001,360470067001,"Block Group 1, Census Tract 67, Kings County, New York",481,131,408,122,73,66,55,58,55,58,0,12,18,29,18,29,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470067002,360470067002,"Block Group 2, Census Tract 67, Kings County, New York",550,128,474,128,76,42,60,38,60,38,0,12,16,18,16,18,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470067003,360470067003,"Block Group 3, Census Tract 67, Kings County, New York",626,184,447,168,179,127,117,86,117,86,0,12,62,98,62,98,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470067004,360470067004,"Block Group 4, Census Tract 67, Kings County, New York",851,222,759,219,92,75,92,75,92,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470067005,360470067005,"Block Group 5, Census Tract 67, Kings County, New York",899,224,782,218,117,104,108,104,108,104,0,12,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470068001,360470068001,"Block Group 1, Census Tract 68, Kings County, New York",1984,484,1747,473,48,53,42,52,33,51,9,13,6,11,6,11,0,12,0,12,0,12,0,12,0,12,189,241
1500000US360470068002,360470068002,"Block Group 2, Census Tract 68, Kings County, New York",1533,492,1252,456,281,260,274,259,274,259,0,12,0,12,0,12,0,12,7,12,0,12,7,12,0,12,0,12
1500000US360470068003,360470068003,"Block Group 3, Census Tract 68, Kings County, New York",619,201,578,189,9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,42
1500000US360470068004,360470068004,"Block Group 4, Census Tract 68, Kings County, New York",1118,412,1071,412,32,39,32,39,32,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23
1500000US360470069001,360470069001,"Block Group 1, Census Tract 69, Kings County, New York",703,200,641,199,62,38,46,35,46,35,0,12,16,17,8,11,8,13,0,12,0,12,0,12,0,12,0,12
1500000US360470069002,360470069002,"Block Group 2, Census Tract 69, Kings County, New York",833,224,708,216,105,59,70,49,70,49,0,12,35,31,21,22,14,22,0,12,0,12,0,12,0,12,20,31
1500000US360470069003,360470069003,"Block Group 3, Census Tract 69, Kings County, New York",860,185,685,154,175,99,168,101,168,101,0,12,7,11,0,12,7,11,0,12,0,12,0,12,0,12,0,12
1500000US360470069004,360470069004,"Block Group 4, Census Tract 69, Kings County, New York",1234,398,1083,329,151,126,102,98,102,98,0,12,49,53,49,53,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470070001,360470070001,"Block Group 1, Census Tract 70, Kings County, New York",1100,248,1048,258,52,40,52,40,45,34,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470070002,360470070002,"Block Group 2, Census Tract 70, Kings County, New York",1388,308,1270,313,118,123,16,18,16,18,0,12,91,121,91,121,0,12,0,12,0,12,0,12,11,17,0,12
1500000US360470071001,360470071001,"Block Group 1, Census Tract 71, Kings County, New York",692,211,655,215,37,40,37,40,37,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470071002,360470071002,"Block Group 2, Census Tract 71, Kings County, New York",607,163,448,154,159,109,55,47,30,31,25,41,104,110,80,123,24,39,0,12,0,12,0,12,0,12,0,12
1500000US360470071003,360470071003,"Block Group 3, Census Tract 71, Kings County, New York",1655,491,1439,460,216,166,196,166,196,166,0,12,20,23,12,20,8,12,0,12,0,12,0,12,0,12,0,12
1500000US360470071004,360470071004,"Block Group 4, Census Tract 71, Kings County, New York",1697,392,1629,393,68,96,68,96,68,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470072001,360470072001,"Block Group 1, Census Tract 72, Kings County, New York",2007,280,1979,294,17,27,17,27,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US360470074001,360470074001,"Block Group 1, Census Tract 74, Kings County, New York",1576,522,1540,518,36,41,12,16,12,16,0,12,24,30,24,30,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470074002,360470074002,"Block Group 2, Census Tract 74, Kings County, New York",2071,525,1854,533,193,173,193,173,193,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,39
1500000US360470074003,360470074003,"Block Group 3, Census Tract 74, Kings County, New York",730,335,609,296,21,23,0,12,0,12,0,12,21,23,11,16,10,17,0,12,0,12,0,12,0,12,100,158
1500000US360470074004,360470074004,"Block Group 4, Census Tract 74, Kings County, New York",1538,412,1273,431,265,241,251,241,251,241,0,12,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470075001,360470075001,"Block Group 1, Census Tract 75, Kings County, New York",965,372,792,349,173,175,172,175,172,175,0,12,1,3,0,12,1,3,0,12,0,12,0,12,0,12,0,12
1500000US360470075002,360470075002,"Block Group 2, Census Tract 75, Kings County, New York",889,400,848,396,41,54,41,54,41,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470075003,360470075003,"Block Group 3, Census Tract 75, Kings County, New York",1166,402,1098,397,50,39,50,39,35,37,15,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,30
1500000US360470075004,360470075004,"Block Group 4, Census Tract 75, Kings County, New York",1057,451,778,242,279,404,279,404,279,404,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470075005,360470075005,"Block Group 5, Census Tract 75, Kings County, New York",666,239,589,258,77,91,77,91,77,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470076001,360470076001,"Block Group 1, Census Tract 76, Kings County, New York",1686,374,1554,371,63,48,27,33,27,33,0,12,34,35,34,35,0,12,2,4,2,4,0,12,0,12,69,82
1500000US360470076002,360470076002,"Block Group 2, Census Tract 76, Kings County, New York",877,351,868,351,9,16,0,12,0,12,0,12,0,12,0,12,0,12,9,16,9,16,0,12,0,12,0,12
1500000US360470076003,360470076003,"Block Group 3, Census Tract 76, Kings County, New York",1431,368,1054,254,288,285,266,279,266,279,0,12,22,38,0,12,22,38,0,12,0,12,0,12,0,12,89,78
1500000US360470077001,360470077001,"Block Group 1, Census Tract 77, Kings County, New York",972,253,852,227,120,111,81,96,81,96,0,12,39,52,39,52,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470077002,360470077002,"Block Group 2, Census Tract 77, Kings County, New York",997,349,884,296,113,111,113,111,113,111,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470077003,360470077003,"Block Group 3, Census Tract 77, Kings County, New York",1295,280,1127,279,150,122,150,122,150,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29
1500000US360470077004,360470077004,"Block Group 4, Census Tract 77, Kings County, New York",1069,333,1021,345,48,55,29,48,29,48,0,12,0,12,0,12,0,12,19,29,0,12,19,29,0,12,0,12
1500000US360470078001,360470078001,"Block Group 1, Census Tract 78, Kings County, New York",1651,557,1480,499,171,159,121,123,121,123,0,12,50,47,0,12,50,47,0,12,0,12,0,12,0,12,0,12
1500000US360470078002,360470078002,"Block Group 2, Census Tract 78, Kings County, New York",1162,401,1067,377,95,98,95,98,95,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470078003,360470078003,"Block Group 3, Census Tract 78, Kings County, New York",1228,423,1080,449,104,71,60,57,60,57,0,12,44,53,37,56,7,11,0,12,0,12,0,12,0,12,44,70
1500000US360470078004,360470078004,"Block Group 4, Census Tract 78, Kings County, New York",1366,390,1272,397,94,67,94,67,94,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470080001,360470080001,"Block Group 1, Census Tract 80, Kings County, New York",1840,446,1563,459,217,137,163,126,163,126,0,12,54,52,46,48,8,13,0,12,0,12,0,12,0,12,60,62
1500000US360470080002,360470080002,"Block Group 2, Census Tract 80, Kings County, New York",1364,390,1292,385,48,42,38,38,38,38,0,12,10,18,10,18,0,12,0,12,0,12,0,12,0,12,24,26
1500000US360470080003,360470080003,"Block Group 3, Census Tract 80, Kings County, New York",1076,422,1076,422,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470082001,360470082001,"Block Group 1, Census Tract 82, Kings County, New York",1706,390,1578,396,107,96,107,96,107,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,32
1500000US360470082002,360470082002,"Block Group 2, Census Tract 82, Kings County, New York",1605,420,1483,419,122,108,78,78,78,78,0,12,44,45,40,45,4,6,0,12,0,12,0,12,0,12,0,12
1500000US360470082003,360470082003,"Block Group 3, Census Tract 82, Kings County, New York",997,353,955,356,41,45,41,45,26,39,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2
1500000US360470084001,360470084001,"Block Group 1, Census Tract 84, Kings County, New York",1136,392,1119,392,17,31,17,31,17,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470084002,360470084002,"Block Group 2, Census Tract 84, Kings County, New York",1369,519,1328,509,41,58,0,12,0,12,0,12,41,58,41,58,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470084003,360470084003,"Block Group 3, Census Tract 84, Kings County, New York",1112,373,1024,374,30,48,30,48,30,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,65
1500000US360470085001,360470085001,"Block Group 1, Census Tract 85, Kings County, New York",3224,621,3005,522,143,148,143,148,143,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,123
1500000US360470085002,360470085002,"Block Group 2, Census Tract 85, Kings County, New York",1638,379,1638,379,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470085003,360470085003,"Block Group 3, Census Tract 85, Kings County, New York",2136,437,2019,439,101,95,101,95,101,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26
1500000US360470086001,360470086001,"Block Group 1, Census Tract 86, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470088001,360470088001,"Block Group 1, Census Tract 88, Kings County, New York",1679,385,1454,440,225,190,216,189,216,189,0,12,9,15,0,12,9,15,0,12,0,12,0,12,0,12,0,12
1500000US360470088002,360470088002,"Block Group 2, Census Tract 88, Kings County, New York",1330,246,1123,248,205,128,150,110,150,110,0,12,48,52,0,12,48,52,0,12,0,12,0,12,7,10,2,4
1500000US360470090001,360470090001,"Block Group 1, Census Tract 90, Kings County, New York",1425,345,1205,249,220,258,213,258,213,258,0,12,7,10,0,12,7,10,0,12,0,12,0,12,0,12,0,12
1500000US360470090002,360470090002,"Block Group 2, Census Tract 90, Kings County, New York",1739,359,1580,366,119,94,90,86,79,74,11,17,29,34,29,34,0,12,0,12,0,12,0,12,0,12,40,46
1500000US360470092001,360470092001,"Block Group 1, Census Tract 92, Kings County, New York",1505,295,1380,260,125,99,104,93,104,93,0,12,21,25,21,25,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470092002,360470092002,"Block Group 2, Census Tract 92, Kings County, New York",1994,459,1702,453,261,212,250,210,250,210,0,12,11,17,11,17,0,12,0,12,0,12,0,12,0,12,31,39
1500000US360470092003,360470092003,"Block Group 3, Census Tract 92, Kings County, New York",1507,394,1280,400,208,138,208,138,208,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30
1500000US360470094001,360470094001,"Block Group 1, Census Tract 94, Kings County, New York",1519,368,1371,384,131,128,107,125,41,66,66,103,17,19,8,13,9,14,7,10,7,10,0,12,0,12,17,14
1500000US360470094002,360470094002,"Block Group 2, Census Tract 94, Kings County, New York",2402,491,2139,470,250,205,164,154,164,154,0,12,86,139,86,139,0,12,0,12,0,12,0,12,0,12,13,19
1500000US360470094003,360470094003,"Block Group 3, Census Tract 94, Kings County, New York",1816,479,1673,445,46,52,46,52,46,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,97,156
1500000US360470096001,360470096001,"Block Group 1, Census Tract 96, Kings County, New York",1450,471,1193,311,257,224,106,94,106,94,0,12,151,133,116,99,35,36,0,12,0,12,0,12,0,12,0,12
1500000US360470096002,360470096002,"Block Group 2, Census Tract 96, Kings County, New York",1697,491,1459,497,210,104,202,103,202,103,0,12,8,13,0,12,8,13,0,12,0,12,0,12,0,12,28,44
1500000US360470096003,360470096003,"Block Group 3, Census Tract 96, Kings County, New York",1479,472,1256,468,223,186,223,186,223,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470096004,360470096004,"Block Group 4, Census Tract 96, Kings County, New York",1405,435,1289,441,116,113,61,55,61,55,0,12,55,75,47,72,8,14,0,12,0,12,0,12,0,12,0,12
1500000US360470098001,360470098001,"Block Group 1, Census Tract 98, Kings County, New York",2051,463,1791,420,260,234,260,234,260,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470098002,360470098002,"Block Group 2, Census Tract 98, Kings County, New York",1865,429,1470,431,344,233,334,230,334,230,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,51,80
1500000US360470098003,360470098003,"Block Group 3, Census Tract 98, Kings County, New York",1993,526,1653,462,340,327,293,320,293,320,0,12,47,75,47,75,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470098004,360470098004,"Block Group 4, Census Tract 98, Kings County, New York",1446,366,1179,356,267,207,245,181,245,181,0,12,22,34,22,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470100001,360470100001,"Block Group 1, Census Tract 100, Kings County, New York",1577,409,1140,361,241,145,241,145,241,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,196,209
1500000US360470100002,360470100002,"Block Group 2, Census Tract 100, Kings County, New York",1518,297,1359,313,76,88,36,58,36,58,0,12,40,65,40,65,0,12,0,12,0,12,0,12,0,12,83,118
1500000US360470100003,360470100003,"Block Group 3, Census Tract 100, Kings County, New York",1276,385,998,356,234,178,219,174,219,174,0,12,15,23,0,12,15,23,0,12,0,12,0,12,0,12,44,41
1500000US360470100004,360470100004,"Block Group 4, Census Tract 100, Kings County, New York",1916,465,1618,414,189,158,100,98,100,98,0,12,89,109,44,68,45,50,0,12,0,12,0,12,0,12,109,109
1500000US360470101001,360470101001,"Block Group 1, Census Tract 101, Kings County, New York",1382,300,1285,295,70,51,45,38,45,38,0,12,25,27,25,27,0,12,0,12,0,12,0,12,0,12,27,43
1500000US360470101002,360470101002,"Block Group 2, Census Tract 101, Kings County, New York",1734,313,1411,332,292,154,212,111,178,99,34,55,80,78,80,78,0,12,0,12,0,12,0,12,0,12,31,35
1500000US360470101003,360470101003,"Block Group 3, Census Tract 101, Kings County, New York",1021,251,767,265,254,147,177,131,177,131,0,12,77,83,25,32,52,77,0,12,0,12,0,12,0,12,0,12
1500000US360470102001,360470102001,"Block Group 1, Census Tract 102, Kings County, New York",2245,500,2008,488,237,154,219,152,219,152,0,12,18,30,18,30,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470102002,360470102002,"Block Group 2, Census Tract 102, Kings County, New York",1222,327,965,268,225,200,213,202,213,202,0,12,12,22,12,22,0,12,0,12,0,12,0,12,0,12,32,51
1500000US360470102003,360470102003,"Block Group 3, Census Tract 102, Kings County, New York",1716,432,1562,439,84,96,84,96,46,52,38,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,112
1500000US360470104001,360470104001,"Block Group 1, Census Tract 104, Kings County, New York",2082,516,1697,470,385,318,385,318,385,318,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470104002,360470104002,"Block Group 2, Census Tract 104, Kings County, New York",1944,578,1733,508,90,73,55,49,55,49,0,12,17,27,0,12,17,27,18,29,18,29,0,12,0,12,121,110
1500000US360470104003,360470104003,"Block Group 3, Census Tract 104, Kings County, New York",2215,634,1929,600,230,157,186,150,186,150,0,12,35,39,35,39,0,12,9,14,0,12,9,14,0,12,56,88
1500000US360470106001,360470106001,"Block Group 1, Census Tract 106, Kings County, New York",2333,543,2080,498,253,265,253,265,253,265,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470106002,360470106002,"Block Group 2, Census Tract 106, Kings County, New York",2545,609,2151,518,389,354,321,346,321,346,0,12,68,75,38,60,30,48,0,12,0,12,0,12,0,12,5,29
1500000US360470106003,360470106003,"Block Group 3, Census Tract 106, Kings County, New York",1230,403,788,289,324,276,247,228,247,228,0,12,77,118,77,118,0,12,0,12,0,12,0,12,0,12,118,121
1500000US360470108001,360470108001,"Block Group 1, Census Tract 108, Kings County, New York",810,284,774,282,26,30,16,26,16,26,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,10,16
1500000US360470108002,360470108002,"Block Group 2, Census Tract 108, Kings County, New York",1708,329,1395,306,239,148,239,148,222,149,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,78
1500000US360470108003,360470108003,"Block Group 3, Census Tract 108, Kings County, New York",2276,514,1782,438,419,244,288,220,288,220,0,12,131,116,131,116,0,12,0,12,0,12,0,12,0,12,75,97
1500000US360470110001,360470110001,"Block Group 1, Census Tract 110, Kings County, New York",1213,368,1158,364,55,88,41,66,41,66,0,12,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470110002,360470110002,"Block Group 2, Census Tract 110, Kings County, New York",1312,310,1129,320,159,140,159,140,159,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,39
1500000US360470112001,360470112001,"Block Group 1, Census Tract 112, Kings County, New York",2609,701,2150,692,450,339,450,339,450,339,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US360470112002,360470112002,"Block Group 2, Census Tract 112, Kings County, New York",962,390,830,378,70,87,70,87,70,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,101
1500000US360470112003,360470112003,"Block Group 3, Census Tract 112, Kings County, New York",1237,494,1043,410,164,245,156,247,156,247,0,12,8,15,0,12,8,15,0,12,0,12,0,12,0,12,30,51
1500000US360470112004,360470112004,"Block Group 4, Census Tract 112, Kings County, New York",1267,389,1122,386,114,85,100,77,100,77,0,12,14,31,0,12,14,31,0,12,0,12,0,12,0,12,31,48
1500000US360470114001,360470114001,"Block Group 1, Census Tract 114, Kings County, New York",1690,502,1533,496,157,117,146,101,146,101,0,12,0,12,0,12,0,12,11,25,11,25,0,12,0,12,0,12
1500000US360470114002,360470114002,"Block Group 2, Census Tract 114, Kings County, New York",1410,482,1341,485,38,58,38,58,38,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49
1500000US360470114003,360470114003,"Block Group 3, Census Tract 114, Kings County, New York",1151,334,910,319,200,109,161,106,149,106,12,24,39,42,39,42,0,12,0,12,0,12,0,12,0,12,41,33
1500000US360470116001,360470116001,"Block Group 1, Census Tract 116, Kings County, New York",1345,406,1237,415,59,73,45,70,45,70,0,12,1,5,0,12,1,5,13,21,0,12,13,21,0,12,49,60
